,customer_id,sex,is_married,event_time,age_18-29,age_30-39,age_40-49,age_50-59,age_60-69,age_70-plus,n_days_active
5094,C5095,1,0,2024-05-02T05:39:14.078Z,1,0,0,0,0,0,0.6198630136986303
5095,C5096,1,1,2024-05-02T05:39:14.079Z,0,0,0,1,0,0,0.4835616438356165
5096,C5097,0,1,2024-05-02T05:39:14.080Z,0,0,0,0,0,1,0.10068493150684943
5097,C5098,1,1,2024-05-02T05:39:14.080Z,1,0,0,0,0,0,0.6178082191780823
5098,C5099,0,0,2024-05-02T05:39:14.081Z,0,0,0,0,1,0,0.9657534246575343
5099,C5100,0,0,2024-05-02T05:39:14.081Z,0,0,0,0,0,1,0.15205479452054793
5100,C5101,0,1,2024-05-02T05:39:14.082Z,0,0,0,0,1,0,0.6123287671232878
5101,C5102,0,0,2024-05-02T05:39:14.083Z,1,0,0,0,0,0,0.9945205479452057
5102,C5103,1,1,2024-05-02T05:39:14.083Z,0,0,0,0,0,1,0.16712328767123297
5103,C5104,0,1,2024-05-02T05:39:14.084Z,0,0,0,0,1,0,0.17808219178082196
5104,C5105,1,0,2024-05-02T05:39:14.085Z,0,0,0,0,0,1,0.3369863013698631
5105,C5106,1,1,2024-05-02T05:39:14.085Z,0,0,1,0,0,0,0.6828767123287671
5106,C5107,0,1,2024-05-02T05:39:14.086Z,0,0,1,0,0,0,0.9924657534246575
5107,C5108,1,1,2024-05-02T05:39:14.086Z,1,0,0,0,0,0,0.20136986301369864
5108,C5109,1,0,2024-05-02T05:39:14.087Z,0,0,0,0,0,1,0.9294520547945209
5109,C5110,1,0,2024-05-02T05:39:14.088Z,0,0,0,1,0,0,0.48082191780821937
5110,C5111,1,0,2024-05-02T05:39:14.088Z,0,0,0,0,0,1,0.897260273972603
5111,C5112,0,0,2024-05-02T05:39:14.089Z,0,0,0,0,1,0,0.9356164383561643
5112,C5113,1,1,2024-05-02T05:39:14.089Z,1,0,0,0,0,0,0.923287671232877
5113,C5114,1,1,2024-05-02T05:39:14.090Z,0,0,0,0,0,1,0.682191780821918
5114,C5115,0,0,2024-05-02T05:39:14.091Z,0,0,0,0,1,0,0.008904109589041198
5115,C5116,1,1,2024-05-02T05:39:14.091Z,0,0,0,1,0,0,0.22876712328767135
5116,C5117,1,1,2024-05-02T05:39:14.092Z,1,0,0,0,0,0,0.06849315068493156
5117,C5118,1,1,2024-05-02T05:39:14.093Z,1,0,0,0,0,0,0.2623287671232877
5118,C5119,1,0,2024-05-02T05:39:14.093Z,0,0,0,0,0,0,0.11986301369863028
5119,C5120,1,0,2024-05-02T05:39:14.094Z,0,1,0,0,0,0,0.42397260273972615
5120,C5121,0,0,2024-05-02T05:39:14.094Z,0,0,0,0,0,1,0.8438356164383563
5121,C5122,1,1,2024-05-02T05:39:14.095Z,0,0,0,0,0,0,0.4267123287671233
5122,C5123,0,0,2024-05-02T05:39:14.096Z,0,0,0,0,0,1,0.239041095890411
5123,C5124,0,0,2024-05-02T05:39:14.096Z,0,0,0,0,0,0,0.46643835616438367
5124,C5125,0,0,2024-05-02T05:39:14.097Z,1,0,0,0,0,0,0.5801369863013699
5125,C5126,1,1,2024-05-02T05:39:14.098Z,0,0,0,0,0,1,0.14726027397260277
5126,C5127,1,0,2024-05-02T05:39:14.098Z,1,0,0,0,0,0,0.38972602739726026
5127,C5128,1,1,2024-05-02T05:39:14.099Z,0,0,0,0,1,0,0.20616438356164402
5128,C5129,1,0,2024-05-02T05:39:14.099Z,0,0,0,0,0,1,0.8136986301369864
5129,C5130,1,1,2024-05-02T05:39:14.100Z,0,0,0,0,0,1,0.29452054794520555
5130,C5131,0,0,2024-05-02T05:39:14.100Z,1,0,0,0,0,0,0.5808219178082192
5131,C5132,0,0,2024-05-02T05:39:14.101Z,0,0,1,0,0,0,0.3047945205479452
5132,C5133,1,1,2024-05-02T05:39:14.102Z,0,0,0,0,0,1,0.3726027397260274
5133,C5134,0,0,2024-05-02T05:39:14.102Z,0,0,0,0,0,1,0.17739726027397262
5134,C5135,1,0,2024-05-02T05:39:14.103Z,0,1,0,0,0,0,0.4267123287671233
5135,C5136,1,0,2024-05-02T05:39:14.103Z,0,0,1,0,0,0,0.5547945205479452
5136,C5137,0,1,2024-05-02T05:39:14.104Z,1,0,0,0,0,0,0.1842465753424658
5137,C5138,1,0,2024-05-02T05:39:14.105Z,0,0,0,0,0,1,0.9075342465753424
5138,C5139,1,1,2024-05-02T05:39:14.105Z,0,0,0,0,0,1,0.40616438356164397
5139,C5140,0,1,2024-05-02T05:39:14.106Z,1,0,0,0,0,0,0.7856164383561646
5140,C5141,1,0,2024-05-02T05:39:14.106Z,0,0,0,0,1,0,0.6157534246575342
5141,C5142,0,0,2024-05-02T05:39:14.107Z,0,0,1,0,0,0,0.013013698630137016
5142,C5143,1,1,2024-05-02T05:39:14.107Z,0,0,0,1,0,0,0.6869863013698632
5143,C5144,0,1,2024-05-02T05:39:14.108Z,0,0,0,0,0,1,0.8842465753424658
5144,C5145,1,1,2024-05-02T05:39:14.109Z,0,0,0,0,0,1,0.3335616438356166
5145,C5146,0,0,2024-05-02T05:39:14.109Z,0,0,0,0,1,0,0.7801369863013699
5146,C5147,0,0,2024-05-02T05:39:14.110Z,0,1,0,0,0,0,0.13082191780821928
5147,C5148,0,0,2024-05-02T05:39:14.110Z,1,0,0,0,0,0,0.6417808219178083
5148,C5149,0,0,2024-05-02T05:39:14.111Z,0,0,0,1,0,0,0.4212328767123288
5149,C5150,1,1,2024-05-02T05:39:14.112Z,0,0,1,0,0,0,0.528082191780822
5150,C5151,0,0,2024-05-02T05:39:14.112Z,0,0,0,0,1,0,0.9986301369863013
5151,C5152,0,0,2024-05-02T05:39:14.113Z,0,0,1,0,0,0,0.9958904109589044
5152,C5153,1,0,2024-05-02T05:39:14.113Z,0,0,0,0,1,0,0.6636986301369865
5153,C5154,0,1,2024-05-02T05:39:14.114Z,0,0,0,1,0,0,0.18698630136986316
5154,C5155,1,0,2024-05-02T05:39:14.115Z,1,0,0,0,0,0,0.03150684931506853
5155,C5156,0,1,2024-05-02T05:39:14.115Z,0,0,0,0,0,1,0.9287671232876713
5156,C5157,0,1,2024-05-02T05:39:14.116Z,0,0,0,0,0,1,0.9534246575342467
5157,C5158,1,0,2024-05-02T05:39:14.116Z,1,0,0,0,0,0,0.908219178082192
5158,C5159,1,0,2024-05-02T05:39:14.117Z,0,1,0,0,0,0,0.8828767123287671
5159,C5160,1,0,2024-05-02T05:39:14.117Z,0,0,1,0,0,0,0.06164383561643838
5160,C5161,0,1,2024-05-02T05:39:14.118Z,1,0,0,0,0,0,0.8924657534246578
5161,C5162,1,1,2024-05-02T05:39:14.119Z,0,0,0,0,0,1,0.8280821917808221
5162,C5163,0,1,2024-05-02T05:39:14.119Z,1,0,0,0,0,0,0.18356164383561646
5163,C5164,0,1,2024-05-02T05:39:14.120Z,0,0,1,0,0,0,0.33287671232876725
5164,C5165,0,1,2024-05-02T05:39:14.121Z,0,0,0,0,0,1,0.20684931506849313
5165,C5166,1,0,2024-05-02T05:39:14.121Z,0,0,0,1,0,0,0.5191780821917809
5166,C5167,0,0,2024-05-02T05:39:14.122Z,0,0,0,1,0,0,0.29452054794520555
5167,C5168,1,0,2024-05-02T05:39:14.122Z,0,0,0,0,0,1,0.7527397260273974
5168,C5169,0,1,2024-05-02T05:39:14.123Z,0,0,0,0,0,1,0.897260273972603
5169,C5170,1,1,2024-05-02T05:39:14.123Z,1,0,0,0,0,0,0.8013698630136987
5170,C5171,1,0,2024-05-02T05:39:14.124Z,0,0,0,0,1,0,0.9184931506849314
5171,C5172,0,0,2024-05-02T05:39:14.125Z,0,0,0,0,0,1,0.1876712328767125
5172,C5173,0,0,2024-05-02T05:39:14.125Z,0,0,0,0,0,1,0.09315068493150691
5173,C5174,1,1,2024-05-02T05:39:14.126Z,1,0,0,0,0,0,0.31986301369863024
5174,C5175,0,0,2024-05-02T05:39:14.127Z,1,0,0,0,0,0,0.6726027397260275
5175,C5176,0,0,2024-05-02T05:39:14.127Z,0,0,1,0,0,0,0.9753424657534246
5176,C5177,1,1,2024-05-02T05:39:14.128Z,0,0,1,0,0,0,0.476027397260274
5177,C5178,0,0,2024-05-02T05:39:14.128Z,0,1,0,0,0,0,0.9226027397260275
5178,C5179,0,1,2024-05-02T05:39:14.129Z,0,0,1,0,0,0,0.5657534246575344
5179,C5180,1,0,2024-05-02T05:39:14.129Z,1,0,0,0,0,0,0.5178082191780822
5180,C5181,1,0,2024-05-02T05:39:14.130Z,0,0,0,0,0,1,0.4691780821917808
5181,C5182,0,1,2024-05-02T05:39:14.131Z,0,0,1,0,0,0,0.38219178082191796
5182,C5183,0,1,2024-05-02T05:39:14.131Z,0,1,0,0,0,0,0.9609589041095892
5183,C5184,1,0,2024-05-02T05:39:14.131Z,0,1,0,0,0,0,0.30342465753424674
5184,C5185,0,0,2024-05-02T05:39:14.132Z,0,0,0,0,0,1,0.4965753424657535
5185,C5186,1,1,2024-05-02T05:39:14.133Z,1,0,0,0,0,0,0.6486301369863015
5186,C5187,0,1,2024-05-02T05:39:14.133Z,0,0,1,0,0,0,0.46643835616438367
5187,C5188,0,1,2024-05-02T05:39:14.134Z,0,0,0,0,1,0,0.6883561643835618
5188,C5189,0,1,2024-05-02T05:39:14.134Z,1,0,0,0,0,0,0.8773972602739728
5189,C5190,0,1,2024-05-02T05:39:14.135Z,0,0,0,0,0,1,0.7479452054794522
5190,C5191,0,1,2024-05-02T05:39:14.136Z,0,0,0,0,0,1,0.693150684931507
5191,C5192,0,0,2024-05-02T05:39:14.136Z,0,0,0,0,0,1,0.8226027397260276
5192,C5193,0,1,2024-05-02T05:39:14.137Z,0,0,0,0,0,1,0.934246575342466
5193,C5194,0,0,2024-05-02T05:39:14.137Z,0,0,0,0,0,0,0.5582191780821919
5194,C5195,0,1,2024-05-02T05:39:14.138Z,0,0,0,1,0,0,0.6342465753424658
5195,C5196,1,0,2024-05-02T05:39:14.139Z,1,0,0,0,0,0,0.6520547945205479
5196,C5197,0,0,2024-05-02T05:39:14.140Z,0,0,0,0,0,1,0.7691780821917809
5197,C5198,0,0,2024-05-02T05:39:14.140Z,0,0,1,0,0,0,0.6445205479452056
5198,C5199,1,1,2024-05-02T05:39:14.141Z,0,0,0,0,0,1,0.7273972602739727
5199,C5200,1,1,2024-05-02T05:39:14.141Z,0,0,1,0,0,0,0.19246575342465766
5200,C5201,0,1,2024-05-02T05:39:14.142Z,0,0,0,1,0,0,0.3808219178082193
5201,C5202,1,0,2024-05-02T05:39:14.143Z,0,0,0,0,0,1,0.7452054794520548
5202,C5203,0,1,2024-05-02T05:39:14.143Z,0,1,0,0,0,0,0.2924657534246575
5203,C5204,0,0,2024-05-02T05:39:14.144Z,1,0,0,0,0,0,0.47328767123287685
5204,C5205,1,0,2024-05-02T05:39:14.144Z,0,0,0,0,0,1,0.3445205479452056
5205,C5206,0,0,2024-05-02T05:39:14.145Z,0,0,0,0,1,0,0.8068493150684932
5206,C5207,1,0,2024-05-02T05:39:14.145Z,1,0,0,0,0,0,0.752054794520548
5207,C5208,0,0,2024-05-02T05:39:14.146Z,0,0,0,1,0,0,0.5671232876712329
5208,C5209,1,0,2024-05-02T05:39:14.147Z,1,0,0,0,0,0,0.9020547945205482
5209,C5210,0,1,2024-05-02T05:39:14.147Z,0,0,0,0,0,1,0.7363013698630139
5210,C5211,1,0,2024-05-02T05:39:14.148Z,0,0,0,0,0,1,0.8342465753424659
5211,C5212,0,1,2024-05-02T05:39:14.148Z,0,0,0,0,1,0,0.31301369863013706
5212,C5213,1,0,2024-05-02T05:39:14.149Z,0,0,0,0,1,0,0.8047945205479452
5213,C5214,0,1,2024-05-02T05:39:14.149Z,0,0,0,0,0,1,0.10205479452054811
5214,C5215,1,1,2024-05-02T05:39:14.150Z,0,0,0,0,0,1,0.46986301369863015
5215,C5216,0,0,2024-05-02T05:39:14.150Z,0,1,0,0,0,0,0.691095890410959
5216,C5217,1,1,2024-05-02T05:39:14.151Z,0,0,0,0,0,1,0.5904109589041098
5217,C5218,1,1,2024-05-02T05:39:14.152Z,0,0,0,0,0,1,0.5883561643835618
5218,C5219,0,0,2024-05-02T05:39:14.152Z,1,0,0,0,0,0,0.4267123287671233
5219,C5220,1,1,2024-05-02T05:39:14.153Z,0,0,0,0,0,1,0.021917808219178214
5220,C5221,0,1,2024-05-02T05:39:14.154Z,0,1,0,0,0,0,0.17739726027397262
5221,C5222,0,1,2024-05-02T05:39:14.154Z,0,1,0,0,0,0,0.9993150684931509
5222,C5223,1,1,2024-05-02T05:39:14.155Z,1,0,0,0,0,0,0.7157534246575343
5223,C5224,0,0,2024-05-02T05:39:14.155Z,0,1,0,0,0,0,0.3849315068493151
5224,C5225,1,1,2024-05-02T05:39:14.156Z,0,0,0,0,0,1,0.30205479452054806
5225,C5226,1,0,2024-05-02T05:39:14.157Z,0,0,0,0,0,1,0.5835616438356166
5226,C5227,0,0,2024-05-02T05:39:14.157Z,0,0,0,1,0,0,0.68013698630137
5227,C5228,0,0,2024-05-02T05:39:14.158Z,0,0,0,1,0,0,0.23150684931506849
5228,C5229,0,1,2024-05-02T05:39:14.158Z,1,0,0,0,0,0,0.19383561643835634
5229,C5230,1,1,2024-05-02T05:39:14.159Z,0,0,0,0,0,1,0.8431506849315071
5230,C5231,0,1,2024-05-02T05:39:14.160Z,0,0,0,0,0,1,0.9417808219178081
5231,C5232,1,0,2024-05-02T05:39:14.160Z,0,0,1,0,0,0,0.03630136986301369
5232,C5233,1,1,2024-05-02T05:39:14.161Z,0,0,0,0,0,1,0.43904109589041096
5233,C5234,0,1,2024-05-02T05:39:14.162Z,0,0,0,0,0,1,0.7705479452054795
5234,C5235,1,0,2024-05-02T05:39:14.162Z,0,0,1,0,0,0,0.4527397260273973
5235,C5236,1,1,2024-05-02T05:39:14.163Z,0,0,0,1,0,0,0.1349315068493151
5236,C5237,0,0,2024-05-02T05:39:14.164Z,1,0,0,0,0,0,0.12876712328767126
5237,C5238,0,1,2024-05-02T05:39:14.164Z,0,1,0,0,0,0,0.5828767123287673
5238,C5239,0,1,2024-05-02T05:39:14.165Z,1,0,0,0,0,0,0.2095890410958905
5239,C5240,1,1,2024-05-02T05:39:14.165Z,0,0,0,0,0,1,0.3123287671232877
5240,C5241,1,0,2024-05-02T05:39:14.166Z,0,0,0,0,1,0,0.7034246575342467
5241,C5242,1,1,2024-05-02T05:39:14.166Z,0,0,0,0,0,1,0.3828767123287673
5242,C5243,1,1,2024-05-02T05:39:14.167Z,0,0,0,0,0,1,0.6726027397260275
5243,C5244,0,1,2024-05-02T05:39:14.168Z,0,0,1,0,0,0,0.35684931506849327
5244,C5245,0,1,2024-05-02T05:39:14.168Z,0,0,0,0,0,1,0.5767123287671234
5245,C5246,1,1,2024-05-02T05:39:14.169Z,0,0,1,0,0,0,0.6787671232876713
5246,C5247,1,0,2024-05-02T05:39:14.169Z,0,0,1,0,0,0,0.36232876712328776
5247,C5248,0,0,2024-05-02T05:39:14.170Z,0,0,0,0,1,0,0.7349315068493152
5248,C5249,0,1,2024-05-02T05:39:14.170Z,0,0,0,0,0,1,0.015753424657534376
5249,C5250,0,1,2024-05-02T05:39:14.171Z,0,0,0,0,0,1,0.9465753424657537
5250,C5251,1,0,2024-05-02T05:39:14.172Z,0,0,0,1,0,0,0.6356164383561644
5251,C5252,0,0,2024-05-02T05:39:14.173Z,0,0,1,0,0,0,0.7609589041095892
5252,C5253,0,1,2024-05-02T05:39:14.173Z,0,1,0,0,0,0,0.8801369863013702
5253,C5254,1,0,2024-05-02T05:39:14.174Z,0,0,0,0,1,0,0.43013698630137
5254,C5255,0,0,2024-05-02T05:39:14.174Z,0,0,0,1,0,0,0.8979452054794521
5255,C5256,1,0,2024-05-02T05:39:14.175Z,0,1,0,0,0,0,0.9910958904109588
5256,C5257,1,1,2024-05-02T05:39:14.176Z,0,0,1,0,0,0,0.7636986301369864
5257,C5258,1,0,2024-05-02T05:39:14.176Z,0,0,0,0,0,1,0.2609589041095892
5258,C5259,0,1,2024-05-02T05:39:14.177Z,0,0,0,0,0,1,0.33424657534246593
5259,C5260,1,1,2024-05-02T05:39:14.177Z,0,0,0,1,0,0,0.9842465753424658
5260,C5261,0,0,2024-05-02T05:39:14.178Z,0,0,0,0,1,0,0.169178082191781
5261,C5262,0,1,2024-05-02T05:39:14.178Z,0,0,0,1,0,0,0.8616438356164386
5262,C5263,1,0,2024-05-02T05:39:14.179Z,0,0,0,0,0,1,0.07054794520547958
5263,C5264,0,1,2024-05-02T05:39:14.180Z,1,0,0,0,0,0,0.27602739726027403
5264,C5265,0,1,2024-05-02T05:39:14.180Z,0,1,0,0,0,0,0.4212328767123288
5265,C5266,0,0,2024-05-02T05:39:14.181Z,0,1,0,0,0,0,0.8184931506849316
5266,C5267,0,0,2024-05-02T05:39:14.181Z,0,0,0,0,0,1,0.14452054794520564
5267,C5268,0,1,2024-05-02T05:39:14.182Z,0,1,0,0,0,0,0.3150684931506851
5268,C5269,1,1,2024-05-02T05:39:14.183Z,1,0,0,0,0,0,0.021232876712328874
5269,C5270,1,1,2024-05-02T05:39:14.183Z,0,0,0,1,0,0,0.0636986301369864
5270,C5271,1,0,2024-05-02T05:39:14.184Z,1,0,0,0,0,0,0.9383561643835616
5271,C5272,0,0,2024-05-02T05:39:14.184Z,0,0,0,1,0,0,0.21438356164383565
5272,C5273,0,0,2024-05-02T05:39:14.185Z,0,0,0,0,1,0,0.1404109589041096
5273,C5274,1,0,2024-05-02T05:39:14.185Z,1,0,0,0,0,0,0.6547945205479453
5274,C5275,0,0,2024-05-02T05:39:14.186Z,0,0,0,1,0,0,0.09041095890410977
5275,C5276,0,1,2024-05-02T05:39:14.186Z,1,0,0,0,0,0,0.6047945205479452
5276,C5277,0,0,2024-05-02T05:39:14.187Z,0,0,0,1,0,0,0.454109589041096
5277,C5278,0,1,2024-05-02T05:39:14.188Z,0,0,0,1,0,0,0.7363013698630139
5278,C5279,1,0,2024-05-02T05:39:14.188Z,0,0,1,0,0,0,0.6575342465753427
5279,C5280,0,0,2024-05-02T05:39:14.189Z,0,0,0,0,1,0,0.13767123287671246
5280,C5281,1,1,2024-05-02T05:39:14.190Z,0,0,0,0,0,1,0.7821917808219179
5281,C5282,1,0,2024-05-02T05:39:14.190Z,1,0,0,0,0,0,0.03219178082191787
5282,C5283,0,1,2024-05-02T05:39:14.191Z,0,0,1,0,0,0,0.8143835616438357
5283,C5284,0,0,2024-05-02T05:39:14.191Z,0,0,0,0,0,1,0.10000000000000009
5284,C5285,0,0,2024-05-02T05:39:14.192Z,0,0,1,0,0,0,0.7684931506849315
5285,C5286,1,1,2024-05-02T05:39:14.193Z,0,0,0,1,0,0,0.9787671232876711
5286,C5287,0,0,2024-05-02T05:39:14.193Z,0,0,0,0,0,1,0.7609589041095892
5287,C5288,0,1,2024-05-02T05:39:14.194Z,1,0,0,0,0,0,0.36027397260273974
5288,C5289,1,0,2024-05-02T05:39:14.194Z,1,0,0,0,0,0,0.47123287671232883
5289,C5290,0,0,2024-05-02T05:39:14.195Z,0,1,0,0,0,0,0.03150684931506853
5290,C5291,1,1,2024-05-02T05:39:14.196Z,0,0,0,1,0,0,0.4445205479452057
5291,C5292,1,0,2024-05-02T05:39:14.196Z,1,0,0,0,0,0,0.6075342465753426
5292,C5293,1,0,2024-05-02T05:39:14.197Z,0,0,1,0,0,0,0.41506849315068495
5293,C5294,0,0,2024-05-02T05:39:14.198Z,0,0,0,0,0,1,0.4089041095890411
5294,C5295,1,0,2024-05-02T05:39:14.198Z,0,0,0,0,0,1,0.5904109589041098
5295,C5296,1,0,2024-05-02T05:39:14.199Z,0,0,1,0,0,0,0.3445205479452056
5296,C5297,0,1,2024-05-02T05:39:14.200Z,0,0,0,0,0,1,0.36369863013698644
5297,C5298,0,1,2024-05-02T05:39:14.200Z,0,0,0,0,0,1,0.8582191780821917
5298,C5299,0,0,2024-05-02T05:39:14.201Z,0,0,1,0,0,0,0.9500000000000002
5299,C5300,0,0,2024-05-02T05:39:14.201Z,0,0,1,0,0,0,0.7547945205479454
5300,C5301,1,1,2024-05-02T05:39:14.202Z,0,0,0,0,0,1,0.6657534246575343
5301,C5302,0,1,2024-05-02T05:39:14.203Z,1,0,0,0,0,0,0.18561643835616448
5302,C5303,1,0,2024-05-02T05:39:14.203Z,1,0,0,0,0,0,0.2712328767123289
5303,C5304,0,0,2024-05-02T05:39:14.204Z,0,0,0,0,0,1,0.5541095890410961
5304,C5305,0,0,2024-05-02T05:39:14.204Z,0,0,0,0,1,0,0.8520547945205479
5305,C5306,1,1,2024-05-02T05:39:14.205Z,0,0,0,0,0,1,0.24041095890410968
5306,C5307,1,1,2024-05-02T05:39:14.205Z,0,0,0,0,0,1,0.6794520547945206
5307,C5308,0,0,2024-05-02T05:39:14.206Z,0,0,0,0,0,1,0.6924657534246577
5308,C5309,1,1,2024-05-02T05:39:14.207Z,1,0,0,0,0,0,0.06643835616438376
5309,C5310,0,0,2024-05-02T05:39:14.207Z,0,0,0,0,0,1,0.2719178082191782
5310,C5311,1,0,2024-05-02T05:39:14.208Z,0,0,0,0,0,1,0.9568493150684931
5311,C5312,0,0,2024-05-02T05:39:14.208Z,0,0,0,0,0,1,0.32945205479452055
5312,C5313,0,0,2024-05-02T05:39:14.209Z,0,0,0,1,0,0,0.3726027397260274
5313,C5314,1,0,2024-05-02T05:39:14.210Z,1,0,0,0,0,0,0.5890410958904111
5314,C5315,1,0,2024-05-02T05:39:14.210Z,0,0,0,0,1,0,0.4267123287671233
5315,C5316,1,1,2024-05-02T05:39:14.211Z,0,0,1,0,0,0,0.41506849315068495
5316,C5317,0,0,2024-05-02T05:39:14.211Z,0,0,0,0,1,0,0.29794520547945225
5317,C5318,1,1,2024-05-02T05:39:14.212Z,0,0,0,0,1,0,0.8993150684931508
5318,C5319,0,1,2024-05-02T05:39:14.213Z,0,0,0,1,0,0,0.6958904109589041
5319,C5320,1,0,2024-05-02T05:39:14.213Z,0,0,0,0,0,1,0.656164383561644
5320,C5321,1,0,2024-05-02T05:39:14.214Z,0,0,0,0,0,1,0.00479452054794538
5321,C5322,0,0,2024-05-02T05:39:14.215Z,0,0,1,0,0,0,0.29315068493150687
5322,C5323,0,0,2024-05-02T05:39:14.215Z,0,1,0,0,0,0,0.7643835616438357
5323,C5324,1,0,2024-05-02T05:39:14.216Z,0,0,0,0,1,0,0.8979452054794521
5324,C5325,0,1,2024-05-02T05:39:14.216Z,1,0,0,0,0,0,0.18493150684931514
5325,C5326,0,0,2024-05-02T05:39:14.217Z,0,0,0,1,0,0,0.8369863013698633
5326,C5327,0,0,2024-05-02T05:39:14.218Z,0,0,0,0,1,0,0.7178082191780824
5327,C5328,0,0,2024-05-02T05:39:14.218Z,0,0,0,0,0,1,0.8287671232876712
5328,C5329,0,1,2024-05-02T05:39:14.219Z,1,0,0,0,0,0,0.7623287671232877
5329,C5330,0,1,2024-05-02T05:39:14.219Z,0,0,0,1,0,0,0.06301369863013706
5330,C5331,1,0,2024-05-02T05:39:14.220Z,0,0,0,0,1,0,0.6164383561643836
5331,C5332,0,0,2024-05-02T05:39:14.220Z,1,0,0,0,0,0,0.691095890410959
5332,C5333,0,0,2024-05-02T05:39:14.221Z,0,0,0,1,0,0,0.419178082191781
5333,C5334,0,1,2024-05-02T05:39:14.221Z,0,0,1,0,0,0,0.6582191780821918
5334,C5335,1,0,2024-05-02T05:39:14.222Z,0,1,0,0,0,0,0.9136986301369863
5335,C5336,1,0,2024-05-02T05:39:14.223Z,1,0,0,0,0,0,0.4924657534246577
5336,C5337,0,0,2024-05-02T05:39:14.223Z,0,0,0,1,0,0,0.6952054794520548
5337,C5338,0,0,2024-05-02T05:39:14.224Z,0,0,0,1,0,0,0.7958904109589042
5338,C5339,1,1,2024-05-02T05:39:14.224Z,0,0,0,0,0,1,0.3863013698630138
5339,C5340,0,0,2024-05-02T05:39:14.225Z,0,0,0,1,0,0,0.5664383561643838
5340,C5341,0,1,2024-05-02T05:39:14.225Z,0,0,0,0,0,1,0.6376712328767125
5341,C5342,0,0,2024-05-02T05:39:14.226Z,0,0,1,0,0,0,0.1897260273972603
5342,C5343,1,0,2024-05-02T05:39:14.227Z,0,0,0,0,1,0,0.9404109589041099
5343,C5344,1,1,2024-05-02T05:39:14.227Z,1,0,0,0,0,0,0.7979452054794522
5344,C5345,0,1,2024-05-02T05:39:14.228Z,0,0,0,0,0,1,0.5445205479452055
5345,C5346,1,1,2024-05-02T05:39:14.228Z,0,0,0,0,1,0,0.20342465753424666
5346,C5347,0,0,2024-05-02T05:39:14.229Z,1,0,0,0,0,0,0.7164383561643837
5347,C5348,0,0,2024-05-02T05:39:14.230Z,0,0,0,0,0,1,0.16643835616438363
5348,C5349,1,1,2024-05-02T05:39:14.230Z,0,0,1,0,0,0,0.9219178082191783
5349,C5350,1,0,2024-05-02T05:39:14.231Z,0,0,0,1,0,0,0.8068493150684932
5350,C5351,1,1,2024-05-02T05:39:14.231Z,0,0,0,0,0,1,0.8945205479452056
5351,C5352,1,1,2024-05-02T05:39:14.232Z,0,0,0,0,1,0,0.6267123287671235
5352,C5353,1,1,2024-05-02T05:39:14.232Z,0,0,1,0,0,0,0.7602739726027399
5353,C5354,0,0,2024-05-02T05:39:14.233Z,1,0,0,0,0,0,0.3698630136986303
5354,C5355,1,1,2024-05-02T05:39:14.234Z,0,0,0,0,0,1,0.34794520547945207
5355,C5356,1,0,2024-05-02T05:39:14.234Z,0,0,0,0,0,1,0.5767123287671234
5356,C5357,1,1,2024-05-02T05:39:14.235Z,0,1,0,0,0,0,0.5732876712328767
5357,C5358,1,0,2024-05-02T05:39:14.235Z,0,1,0,0,0,0,0.16849315068493165
5358,C5359,0,1,2024-05-02T05:39:14.236Z,0,1,0,0,0,0,0.13082191780821928
5359,C5360,1,0,2024-05-02T05:39:14.236Z,0,0,0,0,0,1,0.7575342465753425
5360,C5361,1,1,2024-05-02T05:39:14.237Z,0,0,0,0,0,1,0.3102739726027399
5361,C5362,0,0,2024-05-02T05:39:14.238Z,0,0,1,0,0,0,0.3041095890410961
5362,C5363,1,0,2024-05-02T05:39:14.238Z,0,0,0,0,0,1,0.8684931506849316
5363,C5364,1,0,2024-05-02T05:39:14.239Z,0,0,0,0,0,1,0.963013698630137
5364,C5365,1,0,2024-05-02T05:39:14.239Z,0,0,0,1,0,0,0.776027397260274
5365,C5366,0,0,2024-05-02T05:39:14.240Z,0,0,0,0,0,1,0.182191780821918
5366,C5367,0,0,2024-05-02T05:39:14.240Z,0,0,0,0,0,1,0.10000000000000009
5367,C5368,0,0,2024-05-02T05:39:14.241Z,0,1,0,0,0,0,0.7328767123287672
5368,C5369,0,0,2024-05-02T05:39:14.241Z,0,0,1,0,0,0,0.8808219178082193
5369,C5370,0,1,2024-05-02T05:39:14.242Z,1,0,0,0,0,0,0.5232876712328769
5370,C5371,0,1,2024-05-02T05:39:14.242Z,0,0,1,0,0,0,0.6123287671232878
5371,C5372,0,1,2024-05-02T05:39:14.243Z,0,0,0,1,0,0,0.017123287671233056
5372,C5373,0,0,2024-05-02T05:39:14.243Z,0,1,0,0,0,0,0.0636986301369864
5373,C5374,1,1,2024-05-02T05:39:14.244Z,0,0,0,0,1,0,0.4363013698630138
5374,C5375,0,1,2024-05-02T05:39:14.245Z,0,0,0,0,0,1,0.7773972602739727
5375,C5376,1,0,2024-05-02T05:39:14.245Z,0,0,0,1,0,0,0.6226027397260274
5376,C5377,0,1,2024-05-02T05:39:14.246Z,0,1,0,0,0,0,0.08630136986301373
5377,C5378,0,0,2024-05-02T05:39:14.247Z,1,0,0,0,0,0,0.4212328767123288
